[Header]
; MPMS3 Data File (default extension .dat)
; Copyright (c) 2007, Quantum Design, Inc. All rights reserved.
TITLE,
FILEOPENTIME,3911039968.15587,12/06/2023,3:59 pm
BYAPP,MPMS3 w/ AC,1.0,1.1
INFO,MPMS3 Measurement Release 1.1.16 Build 431, MultiVu Release 2.3.4.19,APPNAME
INFO,Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 E1,MOTOR_HW_VERSION
INFO,MMC275,MOTOR_SERIAL_NUMBER
INFO,01.04.28,MOTOR_SOFTWARE_VERSION
INFO,Quantum Design Squid Module,SQUID_MODULE_NAME
INFO,3101-501 B0,SQUID_HW_VERSION
INFO,SQM006,SQUID_SERIAL_NUMBER
INFO,01.03.04,SQUID_SOFTWARE_VERSION
INFO,Quantum Design VSM Oven,OVEN_MODULE_NAME
INFO,3101-201 A0,OVEN_HW_VERSION
INFO,OVB098,OVEN_SERIAL_NUMBER
INFO,01.07.07,OVEN_SOFTWARE_VERSION
INFO,SQUID AC,AC_MODULE_NAME
INFO,3101-401 F1,AC_HW_VERSION
INFO,SAC033,AC_SERIAL_NUMBER
INFO,SQUID AC 00.94.06,AC_SOFTWARE_VERSION
INFO,TCI069,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,Fe2O3 0 deg MC Thick,SAMPLE_MATERIAL
INFO,,SAMPLE_COMMENT
INFO,,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
INFO,Quartz,SAMPLE_HOLDER
INFO,Standard,SAMPLE_HOLDER_DETAIL
INFO,65.56,SAMPLE_OFFSET
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
FIELDGROUP, VSM,2,3,4,5,6,8,9,10,11,14,15
FIELDGROUP, DC, 2,3,4,14,56,57,58,59,60,61,62,63,64,65,66,67,68,69
FIELDGROUP, AC, 2,3,4,11,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
STARTUPGROUP, All
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3911041619.20954,339.802597045898,20083.02734375,-0.000354483883255313,4.36707350950941E-8,1,4,13.9012460708618,4.99653093171937,-0.349999987520278,-0.425299391272293,-0.0641012519540756,1,9.70788744012626E-7,,,,,,,,,,,,,,,,,,,,,339.801025390625,339.804168701172,20083.02734375,20083.02734375,52.2182564842555,5.61439456174495,6.47582197189331,56,1,0,0,1,0.307769775390625,27.8592376708984,1,1,1,339.801025390625,0,339.802597045898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041647.06274,339.853637695313,19103.443359375,-0.000337113050599196,2.58397815769729E-8,1,4,13.9012460708618,4.99655005798492,-0.349999987520278,-0.404457184591502,-0.0609823956925458,1,9.04890234470717E-7,,,,,,,,,,,,,,,,,,,,,339.849365234375,339.85791015625,19103.443359375,19103.443359375,52.1471282890055,5.61450177360556,6.47200536727905,56,1,0,0,1,0.306854248046875,27.8592376708984,1,1,1,339.85791015625,0,339.853637695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041673.40764,339.912246704102,18148.498046875,-0.000320197821812837,3.16137497143986E-8,1,4,13.9012460708618,4.99651121721353,-0.349999987520278,-0.384157984012888,-0.0579261006345289,1,8.5595272328583E-7,,,,,,,,,,,,,,,,,,,,,339.908233642578,339.916259765625,18148.498046875,18148.498046875,52.1213345478709,5.61427461976662,6.46702766418457,56,1,0,0,1,0.307235717773438,28.3479976654053,1,1,1,339.916259765625,0,339.912246704102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041699.01629,339.950286865234,17218.017578125,-0.000303715812983315,1.68228739698271E-8,1,4,13.9012460708618,4.9965317787712,-0.349999987520278,-0.364389226868705,-0.0549222283623238,1,8.30635083624741E-7,,,,,,,,,,,,,,,,,,,,,339.947906494141,339.952667236328,17218.017578125,17218.017578125,52.118208033794,5.61438158810644,6.47267818450928,56,1,0,0,1,0.307083129882812,28.3479976654053,1,1,1,339.952667236328,0,339.950286865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041723.67786,340.044418334961,16311.9931640625,-0.000287667329737556,2.01522878553793E-8,1,4,13.9012460708618,4.99660716427465,-0.349999987520278,-0.345143398861756,-0.0520126237081001,1,7.93911638587146E-7,,,,,,,,,,,,,,,,,,,,,340.041046142578,340.047790527344,16311.9931640625,16311.9931640625,52.2440502253901,5.61490337781681,6.46421575546265,56,1,0,0,1,0.306243896484375,28.3479976654053,1,1,1,340.047790527344,0,340.044418334961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041748.54839,340.024993896484,15430.353515625,-0.000272044123480937,1.53915071246168E-8,1,4,13.9012460708618,4.99655268655855,-0.349999987520278,-0.326395369366061,-0.049175848968355,1,7.60144711360483E-7,,,,,,,,,,,,,,,,,,,,,340.014007568359,340.035980224609,15430.353515625,15430.353515625,52.1658873734671,5.61469660453386,6.46911239624023,56,1,0,0,1,0.30670166015625,28.3479976654053,1,1,1,340.014007568359,0,340.024993896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041774.04785,339.983612060547,14573.4345703125,-0.000256877505302709,1.79686907991044E-8,1,4,13.9012460708618,4.9965479294008,-0.349999987520278,-0.308201350840746,-0.0464138345557134,1,7.34751373230981E-7,,,,,,,,,,,,,,,,,,,,,339.982757568359,339.984466552734,14573.4345703125,14573.4345703125,52.2432685968709,5.6147005938301,6.46292114257812,56,1,0,0,1,0.306625366210937,28.3479976654053,1,1,1,339.982757568359,0,339.983612060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041799.33413,340.02815246582,13740.693359375,-0.000242126943040306,2.31797315372719E-8,1,4,13.9012460708618,4.99652236423562,-0.349999987520278,-0.290493729931757,-0.0437992246258214,1,6.50111715224157E-7,,,,,,,,,,,,,,,,,,,,,340.027038574219,340.029266357422,13740.693359375,13740.693359375,52.158852716794,5.61468065223495,6.4577693939209,56,1,0,0,1,0.307235717773438,28.3479976654053,1,1,1,340.029266357422,0,340.02815246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041824.46942,340.08088684082,12932.578125,-0.000227783703677743,2.58361646762406E-8,1,4,13.9012460708618,4.99649484266425,-0.349999987520278,-0.273289463636978,-0.0411634416459225,1,6.45672871777213E-7,,,,,,,,,,,,,,,,,,,,,340.068206787109,340.093566894531,12932.578125,12932.578125,52.1651057449478,5.61510315045358,6.46493673324585,56,1,0,0,1,0.307388305664063,28.3479976654053,1,1,1,340.068206787109,0,340.08088684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041849.65594,340.085052490234,12149.05078125,-0.000213909143405339,2.23384542846795E-8,1,4,13.9012460708618,4.99649522819826,-0.349999987520278,-0.256644279572267,-0.0386486110487928,1,6.1261770772887E-7,,,,,,,,,,,,,,,,,,,,,340.084838867188,340.085266113281,12149.05078125,12149.05078125,52.2585103529959,5.614533364263,6.45383024215698,56,1,0,0,1,0.306243896484375,28.3479976654053,1,1,1,340.084838867188,0,340.085052490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041891.83363,340.047058105469,11390.076171875,-0.000200499964761599,1.60950075270488E-8,1,4,13.9012460708618,4.99650168308401,-0.349999987520278,-0.240566396059837,-0.0361623284163787,1,6.2725544941317E-7,,,,,,,,,,,,,,,,,,,,,340.047058105469,340.047058105469,11390.076171875,11390.076171875,52.2120034561017,5.61455974045345,6.46121740341187,56,1,0,0,1,0.3070068359375,28.3479976654053,1,1,1,340.047058105469,0,340.047058105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041933.21459,340.092407226562,10655.291015625,-0.000187466320813432,1.12746521925547E-8,1,4,13.9012460708618,4.99648301600564,-0.349999987520278,-0.224924235471491,-0.0338295259447997,1,5.71359284352674E-7,,,,,,,,,,,,,,,,,,,,,340.092407226562,340.092407226562,10655.291015625,10655.291015625,52.1088284915632,5.61484142268885,6.45331573486328,56,1,0,0,1,0.307083129882812,28.3479976654053,1,1,1,340.092407226562,0,340.092407226562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041954.99688,340.161224365234,9945.349609375,-0.000174873557642141,1.59419510641785E-8,1,4,13.9012460708618,4.99653655126019,-0.349999987520278,-0.20980704390565,-0.0316319563047256,1,4.70941324364586E-7,,,,,,,,,,,,,,,,,,,,,340.160369873047,340.162078857422,9945.349609375,9945.349609375,52.1717495873613,5.61510591985079,6.45045709609985,56,1,0,0,1,0.306625366210937,28.3479976654053,1,1,1,340.162078857422,0,340.161224365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911041977.89895,340.186264038086,9259.8994140625,-0.000162699192768634,2.13347398185507E-8,1,4,13.9012460708618,4.99648123370564,-0.349999987520278,-0.19519253194097,-0.0294625281621945,1,4.10481103306241E-7,,,,,,,,,,,,,,,,,,,,,340.177062988281,340.195465087891,9259.8994140625,9259.8994140625,52.2686715237459,5.61480119410291,6.4547963142395,56,1,0,0,1,0.305023193359375,28.3479976654053,1,1,1,340.177062988281,0,340.186264038086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042000.61571,340.2001953125,8598.2626953125,-0.000150980942765744,1.75110699670284E-8,1,4,13.9012460708618,4.99638916605125,-0.349999987520278,-0.181135089897878,-0.0273019114292181,1,4.12517362549302E-7,,,,,,,,,,,,,,,,,,,,,340.193389892578,340.207000732422,8598.2626953125,8598.2626953125,52.240142082794,5.61496027765397,6.45433235168457,55,1,68,0,0,0.306472778320313,28.3479976654053,1,1,1,340.193389892578,0,340.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042023.23284,340.132431030273,7961.85791015625,-0.000139704439435835,1.68325546090651E-8,1,4,13.9012460708618,4.9964830123531,-0.349999987520278,-0.167608935283515,-0.025276034907875,1,3.71212136915579E-7,,,,,,,,,,,,,,,,,,,,,340.127655029297,340.13720703125,7961.85791015625,7961.85791015625,52.1463466604863,5.61478510963006,6.45325183868408,55,1,68,0,0,0.307846069335937,28.3479976654053,1,1,1,340.127655029297,0,340.132431030273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042046.16708,340.139129638672,7349.43505859375,-0.00012884707945385,1.37422528187465E-8,1,4,13.9012460708618,4.99646338089363,-0.349999987520278,-0.154581567922232,-0.0233148378591997,1,3.39610418919289E-7,,,,,,,,,,,,,,,,,,,,,340.124816894531,340.153442382812,7349.43505859375,7349.43505859375,52.2632001241113,5.61456308494158,6.45026922225952,54,1,68,0,0,0.307083129882812,28.3479976654053,1,1,1,340.124816894531,0,340.139129638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042069.19439,340.010299682617,6761.7841796875,-0.000118419911320174,1.67982694896654E-8,1,4,13.9012460708618,4.99650182600784,-0.349999987520278,-0.142069606569829,-0.0214525639064369,1,2.91875852028102E-7,,,,,,,,,,,,,,,,,,,,,339.990966796875,340.029632568359,6761.7841796875,6761.7841796875,52.1838648294094,5.6150235074818,6.44519853591919,54,1,68,0,0,0.30609130859375,28.3479976654053,1,1,1,339.990966796875,0,340.010299682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042091.04598,339.955200195313,6198.6005859375,-0.000108453743088417,1.63151708883161E-8,1,4,13.9012460708618,4.99648979965323,-0.349999987520278,-0.130129851897371,-0.0195350002429495,1,3.60751985368249E-7,,,,,,,,,,,,,,,,,,,,,339.948760986328,339.961639404297,6198.6005859375,6198.6005859375,52.2342798688998,5.61462670668656,6.43979167938232,56,1,0,0,1,0.3076171875,28.8367557525635,1,1,1,339.948760986328,0,339.955200195313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042111.70322,339.936553955078,5659.94580078125,-9.88665441928852E-5,1.35554739934317E-8,1,4,13.9012460708618,4.99646644693033,-0.349999987520278,-0.118600614866604,-0.0179715699925471,1,1.92475180604425E-7,,,,,,,,,,,,,,,,,,,,,339.935577392578,339.937530517578,5659.94580078125,5659.94580078125,52.2229462553709,5.61503248834338,6.44352197647095,56,1,0,0,1,0.30731201171875,28.3479976654053,1,1,1,339.937530517578,0,339.936553955078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042131.82581,340.002883911133,5145.73388671875,-8.97504156574136E-5,1.56986284162795E-8,1,4,13.9012460708618,4.99649972655212,-0.349999987520278,-0.107672199963537,-0.0162735307106789,1,2.08997940590423E-7,,,,,,,,,,,,,,,,,,,,,339.998809814453,340.006958007812,5145.73388671875,5145.73388671875,52.1600251595728,5.61477862906275,6.44687080383301,56,1,0,0,1,0.307388305664063,28.3479976654053,1,1,1,339.998809814453,0,340.002883911133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042152.74282,339.948669433594,4655.9541015625,-8.10979700359937E-5,1.41005079919166E-8,1,4,13.9012460708618,4.99648372673021,-0.349999987520278,-0.0973073324032628,-0.0146018271552756,1,2.7455046505904E-7,,,,,,,,,,,,,,,,,,,,,339.932556152344,339.964782714844,4655.9541015625,4655.9541015625,52.2577287244767,5.61464488496282,6.43983364105225,56,1,0,0,1,0.307540893554687,28.8367557525635,1,1,1,339.932556152344,0,339.948669433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042173.12716,339.8466796875,4190.75048828125,-7.28094054969391E-5,1.39117771650253E-8,1,4,13.9012460708618,4.99649197561708,-0.349999987520278,-0.0873349908054151,-0.0132873989515492,1,9.8138429284449E-8,,,,,,,,,,,,,,,,,,,,,339.8310546875,339.8623046875,4190.75048828125,4190.75048828125,52.1916811146017,5.61448929878532,6.43535423278809,56,1,0,0,1,0.307235717773438,28.8367557525635,1,1,1,339.8310546875,0,339.8466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042194.07972,339.761566162109,3749.86938476562,-6.50146937807725E-5,1.21821741193161E-8,1,4,13.9012460708618,4.99648247292373,-0.349999987520278,-0.0779958541063619,-0.0117942515736804,1,1.46514420156791E-7,,,,,,,,,,,,,,,,,,,,,339.7490234375,339.774108886719,3749.86938476562,3749.86938476562,52.2538205818805,5.6147221892377,6.43447256088257,54,1,68,0,0,0.307464599609375,28.3479976654053,1,1,1,339.7490234375,0,339.761566162109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042213.59753,339.720855712891,3333.69897460937,-5.76387950155919E-5,1.199192150366E-8,1,4,13.9012460708618,4.9964639844547,-0.349999987520278,-0.0691435429764344,-0.0104779137342892,1,1.11738227722413E-7,,,,,,,,,,,,,,,,,,,,,339.717315673828,339.724395751953,3333.69897460937,3333.69897460937,52.2632001241113,5.6146334880463,6.44162654876709,56,1,0,0,1,0.3057861328125,28.3479976654053,1,1,1,339.717315673828,0,339.720855712891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042231.87733,339.802261352539,2941.765625,-5.06912856246603E-5,1.12089482125104E-8,1,4,13.9012460708618,4.99652298313109,-0.349999987520278,-0.0608117369417349,-0.00920586888919263,1,1.05974468752608E-7,,,,,,,,,,,,,,,,,,,,,339.792755126953,339.811767578125,2941.765625,2941.765625,52.2245095124094,5.61458517763668,6.4351954460144,56,1,0,0,1,0.307388305664063,28.3479976654053,1,1,1,339.811767578125,0,339.802261352539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042251.05071,339.92138671875,2574.603515625,-4.4173147508153E-5,1.17434238621559E-8,1,4,13.9012460708618,4.99650928095745,-0.349999987520278,-0.0529915248931008,-0.00802555908300006,1,8.94645223468196E-8,,,,,,,,,,,,,,,,,,,,,339.921020507812,339.921752929687,2574.603515625,2574.603515625,52.3151784206402,5.61471943911569,6.43230390548706,54,1,68,0,0,0.306549072265625,28.8367557525635,1,1,1,339.921752929687,0,339.92138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042270.15442,340.010223388672,2231.62963867187,-3.8080018681849E-5,1.32271604144099E-8,1,4,13.9012460708618,4.99646185882632,-0.349999987520278,-0.0456826628980731,-0.00691021797770382,1,8.39814790455974E-8,,,,,,,,,,,,,,,,,,,,,340.002746582031,340.017700195313,2231.62963867187,2231.62963867187,52.1819107581113,5.61483265186362,6.43679857254028,54,1,68,0,0,0.30670166015625,28.8367557525635,1,1,1,340.017700195313,0,340.010223388672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3911042287.97705,340.044921875,1913.42736816406,-3.24687585547458E-5,1.20211504287535E-8,1,4,13.9012460708618,4.99646987660109,-0.349999987520278,-0.0389593412217888,-0.00583899933695145,1,1.15784720065146E-7,,,,,,,,,,,,,,,,,,,,,340.041076660156,340.048767089844,1913.42736816406,1913.42736816406,52.2030147281305,5.61459422281856,6.43440246582031,56,1,0,0,1,0.30670166015625,28.3479976654053,1,1,1,340.041076660156,0,340.044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
