[Header]
; MPMS3 Data File (default extension .dat)
; Copyright (c) 2007, Quantum Design, Inc. All rights reserved.
TITLE,
FILEOPENTIME,3912070437.95956,12/18/2023,2:13 pm
BYAPP,MPMS3 w/ AC,1.0,1.1
INFO,MPMS3 Measurement Release 1.1.16 Build 431, MultiVu Release 2.3.4.19,APPNAME
INFO,Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 E1,MOTOR_HW_VERSION
INFO,MMC275,MOTOR_SERIAL_NUMBER
INFO,01.04.28,MOTOR_SOFTWARE_VERSION
INFO,Quantum Design Squid Module,SQUID_MODULE_NAME
INFO,3101-501 B0,SQUID_HW_VERSION
INFO,SQM006,SQUID_SERIAL_NUMBER
INFO,01.03.04,SQUID_SOFTWARE_VERSION
INFO,Quantum Design VSM Oven,OVEN_MODULE_NAME
INFO,3101-201 A0,OVEN_HW_VERSION
INFO,OVB098,OVEN_SERIAL_NUMBER
INFO,01.07.07,OVEN_SOFTWARE_VERSION
INFO,SQUID AC,AC_MODULE_NAME
INFO,3101-401 F1,AC_HW_VERSION
INFO,SAC033,AC_SERIAL_NUMBER
INFO,SQUID AC 00.94.06,AC_SOFTWARE_VERSION
INFO,TCI069,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,Silver,SAMPLE_MATERIAL
INFO,,SAMPLE_COMMENT
INFO,,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
INFO,Quartz,SAMPLE_HOLDER
INFO,Standard,SAMPLE_HOLDER_DETAIL
INFO,65.7,SAMPLE_OFFSET
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
FIELDGROUP, VSM,2,3,4,5,6,8,9,10,11,14,15
FIELDGROUP, DC, 2,3,4,14,56,57,58,59,60,61,62,63,64,65,66,67,68,69
FIELDGROUP, AC, 2,3,4,11,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
STARTUPGROUP, All
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Lockin Signal' (V),Lockin Signal (V),Range,M. Quad. Signal (emu),AC Moment (emu),AC M. Std Err. (emu),AC Phase (deg),AC Phase Std. Err. (deg),AC Susceptibility (emu/Oe),AC Suscept. Std Err. (emu/Oe),AC X' (emu/Oe),AC X' Std Err. (emu/Oe),AC X'' (emu/Oe),AC X'' Std Err. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),AC Averaging Time (sec),AC Cycles,AC Range,AC Measure Type,AC Signal' (V),AC Signal'' (V),AC Trim Coil Ratio,AC Trim Coil Phase,Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),Measure Count,Measurement Number,SQUID Status (code),Motor Status (code),Measure Status (code),Motor Current (amps),Motor Temp. (C),Temp. Status (code),Field Status (code),Chamber Status (code),Chamber Temp (K),Redirection State,Average Temp (K),Rotation Angle (deg),Rotator state,DC Moment Fixed Ctr (emu),DC Moment Err Fixed Ctr (emu),DC Moment Free Ctr (emu),DC Moment Err Free Ctr (emu),DC Fixed Fit,DC Free Fit,DC Calculated Center (mm),DC Calculated Center Err (mm),DC Scan Length (mm),DC Scan Time (s),DC Number of Points,DC Squid Drift,DC Min V (V),DC Max V (V),DC Scans per Measure,Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3912072207.51406,340.004089355469,17218.06640625,-0.000305370143750051,3.05387855242967E-8,1,4,13.9012460708618,4.99470563745074,4.65000001713634,-0.366180435002325,-0.0552233526658713,1,8.0976282803232E-7,,,,,,,,,,,,,,,,,,,,,340.004089355469,340.004089355469,17218.06640625,17218.06640625,52.3206498202748,5.62659476116893,6.66072559356689,56,1,0,0,1,0.310897827148438,30.7917900085449,1,1,1,340.004089355469,0,340.004089355469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072230.89281,340.010299682617,16312.04296875,-0.000289216502690945,2.04279146416094E-8,1,4,13.9012460708618,4.99473779477207,4.66000009328127,-0.346806899729402,-0.0523434241384707,1,7.32862733020506E-7,,,,,,,,,,,,,,,,,,,,,340.010284423828,340.010314941406,16312.04296875,16312.04296875,52.1737036586594,5.62615477794752,6.65143632888794,56,1,0,0,1,0.309295654296875,30.7917900085449,1,1,1,340.010314941406,0,340.010299682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072255.72852,340.072250366211,15430.4873046875,-0.000273551029684559,3.25331662765167E-8,1,4,13.9012460708618,4.99476329170654,4.65000001713634,-0.328025985238346,-0.0494982227438934,1,7.01814534991156E-7,,,,,,,,,,,,,,,,,,,,,340.067047119141,340.077453613281,15430.4873046875,15430.4873046875,52.2831316513517,5.62650143528652,6.66040515899658,56,1,0,0,1,0.30853271484375,30.7917900085449,1,1,1,340.067047119141,0,340.072250366211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072280.44121,340.038116455078,14573.216796875,-0.000258283465303125,2.28896187132827E-8,1,4,13.9012460708618,4.99479106749355,4.65000001713634,-0.309715355146959,-0.0467692783037783,1,6.3485732531786E-7,,,,,,,,,,,,,,,,,,,,,340.036773681641,340.039459228516,14573.216796875,14573.216796875,52.2342798688998,5.62644393805737,6.65135765075684,56,1,0,0,1,0.3082275390625,30.7917900085449,1,1,1,340.036773681641,0,340.038116455078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072305.86533,340.118560791016,13740.83984375,-0.000243482543700453,2.04312325016409E-8,1,4,13.9012460708618,4.99473354293588,4.65000001713634,-0.291963170654567,-0.0440833390138963,1,6.02741138048586E-7,,,,,,,,,,,,,,,,,,,,,340.114593505859,340.122528076172,13740.83984375,13740.83984375,52.092805106919,5.626775522304,6.65921401977539,56,1,0,0,1,0.309371948242188,30.7917900085449,1,1,1,340.114593505859,0,340.118560791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072331.20165,340.081405639648,12932.6875,-0.000229107665663433,1.71386061097048E-8,1,4,13.9012460708618,4.99474536622491,4.66000009328127,-0.274724245381555,-0.0414986709786947,1,5.52294773844004E-7,,,,,,,,,,,,,,,,,,,,,340.078094482422,340.084716796875,12932.6875,12932.6875,52.3093162067459,5.62714793742971,6.65355682373047,56,1,0,0,1,0.30914306640625,30.7917900085449,1,1,1,340.078094482422,0,340.081405639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072356.57522,340.051773071289,12149.0380859375,-0.000215205672424333,1.88329889161415E-8,1,4,13.9012460708618,4.99460261405384,4.65000001713634,-0.258041280463652,-0.0389959443924254,1,5.04650800337678E-7,,,,,,,,,,,,,,,,,,,,,340.050354003906,340.053192138672,12149.0380859375,12149.0380859375,52.3057988784094,5.62810010367417,6.65082693099976,56,1,0,0,1,0.30914306640625,30.7917900085449,1,1,1,340.050354003906,0,340.051773071289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072381.89273,340.032211303711,11389.8583984375,-0.000201693423866915,1.96447749937144E-8,1,4,13.9012460708618,4.99461707507044,4.66000009328127,-0.241841320575206,-0.0365421236385606,1,4.77560428249345E-7,,,,,,,,,,,,,,,,,,,,,340.031097412109,340.033325195313,11389.8583984375,11389.8583984375,52.3898239442267,5.62766395807466,6.65735197067261,56,1,0,0,1,0.309906005859375,30.7917900085449,1,1,1,340.031097412109,0,340.032211303711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072405.16749,340.097763061523,10655.5458984375,-0.000188657435248103,1.84664700847725E-8,1,4,13.9012460708618,4.99459345919496,4.65000001713634,-0.226209051553263,-0.034179456177753,1,4.47214684757988E-7,,,,,,,,,,,,,,,,,,,,,340.095581054687,340.099945068359,10655.5458984375,10655.5458984375,52.3218222630536,5.62831726124446,6.65139770507812,56,1,0,0,1,0.30914306640625,30.7917900085449,1,1,1,340.099945068359,0,340.097763061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072429.83081,340.087295532227,9945.263671875,-0.000176003521043275,2.26020638339277E-8,1,4,13.9012460708618,4.99461674156534,4.65000001713634,-0.211031817054315,-0.0319261502438485,1,3.84664293829093E-7,,,,,,,,,,,,,,,,,,,,,340.085235595703,340.08935546875,9945.263671875,9945.263671875,52.2800051372748,5.62779247300369,6.65201473236084,56,1,0,0,1,0.308303833007812,30.7917900085449,1,1,1,340.085235595703,0,340.087295532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072452.54148,340.166122436523,9259.5234375,-0.000163766767905724,1.6483151047228E-8,1,4,13.9012460708618,4.99483161075953,4.65000001713634,-0.196373882062581,-0.0296935488967337,1,3.70200131606779E-7,,,,,,,,,,,,,,,,,,,,,340.164215087891,340.168029785156,9259.5234375,9259.5234375,52.1764393584767,5.62670144688363,6.65509939193726,56,1,0,0,1,0.308456420898438,30.7917900085449,1,1,1,340.168029785156,0,340.166122436523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072476.20531,340.233795166016,8598.5419921875,-0.000152042072782405,1.69814867240697E-8,1,4,13.9012460708618,4.99462989456006,4.65000001713634,-0.182299318415215,-0.027598723601685,1,3.16480052419946E-7,,,,,,,,,,,,,,,,,,,,,340.224914550781,340.24267578125,8598.5419921875,8598.5419921875,52.2409237113132,5.62759450199396,6.65574312210083,56,1,0,0,1,0.30914306640625,30.7917900085449,1,1,1,340.224914550781,0,340.233795166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072498.98596,340.135696411133,7961.50537109375,-0.000140708372280087,1.50083823157619E-8,1,4,13.9012460708618,4.99467982968282,4.66000009328127,-0.168711416870781,-0.0255490181373588,1,2.86856012721519E-7,,,,,,,,,,,,,,,,,,,,,340.119659423828,340.151733398438,7961.50537109375,7961.50537109375,52.1326681613998,5.62738346959531,6.64950466156006,56,1,0,0,1,0.309066772460937,30.7917900085449,1,1,1,340.118591308594,0,340.135696411133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072521.78202,340.10758972168,7349.61767578125,-0.000129831525859386,1.45889009712894E-8,1,4,13.9012460708618,4.99503205525259,4.66000009328127,-0.155686810904269,-0.0235672874783532,1,2.72291050319575E-7,,,,,,,,,,,,,,,,,,,,,340.106201171875,340.108978271484,7349.61767578125,7349.61767578125,52.2526481391017,5.62683182646715,6.65451860427856,56,1,0,0,1,0.308609008789063,30.7917900085449,1,1,1,340.106201171875,0,340.10758972168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072544.28633,340.187026977539,6762.01513671875,-0.000119378281865327,1.28304073318167E-8,1,4,13.9012460708618,4.99478264130367,4.66000009328127,-0.143141306047553,-0.0216712826737886,1,2.47851120883892E-7,,,,,,,,,,,,,,,,,,,,,340.185150146484,340.188903808594,6762.01513671875,6762.01513671875,52.1592435310536,5.62752696519367,6.65820074081421,56,1,0,0,1,0.309982299804687,30.7917900085449,1,1,1,340.188903808594,0,340.187026977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072566.11097,340.199615478516,6198.72216796875,-0.000109365897899811,1.46100649510445E-8,1,4,13.9012460708618,4.99459218570474,4.65000001713634,-0.131128215361723,-0.019856655350266,1,2.23697415282865E-7,,,,,,,,,,,,,,,,,,,,,340.197143554687,340.202087402344,6198.72216796875,6198.72216796875,52.2663266381882,5.62766701468202,6.6589822769165,56,1,0,0,1,0.30853271484375,30.7917900085449,1,1,1,340.197143554687,0,340.199615478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072605.26715,340.226470947266,5659.95751953125,-9.98552525854377E-5,1.45720566503246E-8,1,4,13.9012460708618,4.99467994979365,4.65000001713634,-0.119755480658559,-0.0179516669415473,1,3.53304415960134E-7,,,,,,,,,,,,,,,,,,,,,340.226470947266,340.226470947266,5659.95751953125,5659.95751953125,52.1041387204478,5.62695117476142,6.64952707290649,56,1,0,0,1,0.3082275390625,30.7917900085449,1,1,1,340.226470947266,0,340.226470947266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072622.96171,340.175262451172,5145.64892578125,-9.06438131871971E-5,1.36329262722646E-8,1,4,13.9012460708618,4.99471244932707,4.65000001713634,-0.108682666806845,-0.0164691953119288,1,1.76064614662854E-7,,,,,,,,,,,,,,,,,,,,,340.169555664063,340.180969238281,5145.64892578125,5145.64892578125,52.1916811146017,5.62694158179588,6.65442562103271,56,1,0,0,1,0.309066772460937,30.7917900085449,1,1,1,340.169555664063,0,340.175262451172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072643.23119,340.212539672852,4656.0263671875,-8.19262850486118E-5,1.39338292923137E-8,1,4,13.9012460708618,4.99470061213974,4.65000001713634,-0.0982307900652183,-0.0148797830132772,1,1.63689677339989E-7,,,,,,,,,,,,,,,,,,,,,340.211791992188,340.213287353516,4656.0263671875,4656.0263671875,52.2315441690825,5.6269580521462,6.65489196777344,56,1,0,0,1,0.3094482421875,30.7917900085449,1,1,1,340.213287353516,0,340.212539672852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072662.54298,340.150253295898,4190.798828125,-7.36495267630124E-5,1.1265969206804E-8,1,4,13.9012460708618,4.99469040197758,4.65000001713634,-0.088303712727684,-0.0133951853633113,1,1.31552283542537E-7,,,,,,,,,,,,,,,,,,,,,340.134490966797,340.166015625,4190.798828125,4190.798828125,52.1756577299574,5.62705238213105,6.65718078613281,56,1,0,0,1,0.308685302734375,30.7917900085449,1,1,1,340.134490966797,0,340.150253295898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072682.72709,340.119644165039,3749.96655273438,-6.57992813693635E-5,1.06215614865275E-8,1,4,13.9012460708618,4.9947127947752,4.66000009328127,-0.0788892490477089,-0.0119853215239307,1,1.02644527449716E-7,,,,,,,,,,,,,,,,,,,,,340.107818603516,340.131469726562,3749.96655273438,3749.96655273438,52.1807383153324,5.62709337352733,6.65307188034058,56,1,0,0,1,0.309371948242188,30.7917900085449,1,1,1,340.107818603516,0,340.119644165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072702.41463,340.028289794922,3333.69897460937,-5.84399509511177E-5,1.19011929997949E-8,1,4,13.9012460708618,4.99459854142674,4.65000001713634,-0.0700855332920825,-0.0105016577153359,1,2.10318781415844E-7,,,,,,,,,,,,,,,,,,,,,340.014495849609,340.042083740234,3333.69897460937,3333.69897460937,52.367156717169,5.62784911782511,6.65201997756958,56,1,0,0,1,0.310211181640625,30.7917900085449,1,1,1,340.014495849609,0,340.028289794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072721.67541,340.008636474609,2941.8505859375,-5.13896834648895E-5,1.33404421259783E-8,1,4,13.9012460708618,4.9944725124031,4.65000001713634,-0.0615953282459667,-0.00944808057563122,1,6.66259960036567E-9,,,,,,,,,,,,,,,,,,,,,339.999542236328,340.017730712891,2941.8505859375,2941.8505859375,52.2917295650632,5.62773599152804,6.64967155456543,56,1,0,0,1,0.309295654296875,31.2805480957031,1,1,1,339.999542236328,0,340.008636474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072741.32083,339.970474243164,2574.48193359375,-4.49354478395053E-5,1.06150677299619E-8,1,4,13.9012460708618,4.99465370529656,4.65000001713634,-0.0538912236569976,-0.00807206545751081,1,1.64186467380521E-7,,,,,,,,,,,,,,,,,,,,,339.9697265625,339.971221923828,2574.48193359375,2574.48193359375,52.2358431259382,5.62718695536069,6.659348487854,56,1,0,0,1,0.309829711914063,30.7917900085449,1,1,1,339.9697265625,0,339.970474243164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072759.61115,339.977157592773,2231.73901367187,-3.87807172231774E-5,1.30142137410503E-8,1,4,13.9012460708618,4.99462036548532,4.65000001713634,-0.0464816600054742,-0.00714705864661013,1,-9.03834102454293E-9,,,,,,,,,,,,,,,,,,,,,339.970672607422,339.983642578125,2231.73901367187,2231.73901367187,52.2569470959575,5.62732185867878,6.65304803848267,55,1,68,0,0,0.309066772460937,30.7917900085449,1,1,1,339.970672607422,0,339.977157592773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3912072777.96769,340.025817871094,1913.36682128906,-3.31455793563898E-5,1.20885339524802E-8,1,4,13.9012460708618,4.99465667461589,4.65000001713634,-0.0397377075732203,-0.00604486622103302,1,4.54458354413356E-8,,,,,,,,,,,,,,,,,,,,,340.020660400391,340.030975341797,1913.36682128906,1913.36682128906,52.2182564842555,5.62708638014255,6.65493249893188,56,1,0,0,1,0.310211181640625,30.7917900085449,1,1,1,340.030975341797,0,340.025817871094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
